idmedicamento,nombremedicamento,nombrelaboratorio,concentracion,princioactivo,acccionterapeutica,precioconvenio,precioLista,idFarmacia,nombrefarmacia,fecha_proceso
16263,PUREGON 50 UI. CAJA 1 VIAL. 0.5 ML.,,,FOLLITROPINA BETA,,26952,29995,1,AHUMADA,2023-01-20
14164,QUETEX (B) 200MG X30COM.REC,EXELTIS CHILE,,QUETIAPINA,PSICOLEPTICOS,38150,42999,2,SALCOBRAND,2023-01-20
14814,PULMICORT TBH 200 MCG PLV. INH 200DOSIS,,,BUDESONIDA,,54315,55995,1,AHUMADA,2023-01-20
14399,PROZAC 20MG X28COM.,TECNOFARMA LTDA.,,FLUOXETINA,PSICOANALEPTICOS,56859,61999,2,SALCOBRAND,2023-01-20
16988,PUREGON 300 UI. CAJA 1 VIAL 0.36 ML.,,,FOLLITROPINA BETA,,155195,159995,1,AHUMADA,2023-01-20
16264,PUREGON 600 UI. CAJA 1 VIAL 0.72 ML.,,,FOLLITROPINA BETA,,307810,317330,1,AHUMADA,2023-01-20
13637,QUETIAPINA (B) 25MG X30COM.REC,LABORATORIO CHILE,,QUETIAPINA,PSICOLEPTICOS,4400,7999,2,SALCOBRAND,2023-01-20
13613,QUETIAPINA (B) 100MG X30COM.REC,LABORATORIO CHILE,,QUETIAPINA,PSICOLEPTICOS,5995,10899,2,SALCOBRAND,2023-01-20
16827,QUETIAPINA 25MG. 30 COMP. REC,,,QUETIAPINA,,7707,7945,1,AHUMADA,2023-01-20
15571,QUETIAPINA 100MG. 30 COMP.REC,,,QUETIAPINA,,10471,10795,1,AHUMADA,2023-01-20
15579,QUETEX IR 25 30COMP REC,,,QUETIAPINA,,13963,14395,1,AHUMADA,2023-01-20
15576,QUETIAPINA 200MG 30 COMP. REC.,,,QUETIAPINA,,26015,28345,1,AHUMADA,2023-01-20
15587,QUETIAPINA 300MG. 30 COMP. REC.,,,QUETIAPINA,,31219,33095,1,AHUMADA,2023-01-20
16825,QUETEX IR 200 30COMP REC,,,QUETIAPINA,,34915,35995,1,AHUMADA,2023-01-20
13404,QUETIAZIC (B) 25MG X30COM.,TECNOFARMA LTDA.,,QUETIAPINA,PSICOLEPTICOS,13999,19999,2,SALCOBRAND,2023-01-20
13411,QUETIAZIC (B) 25MG X60COM.REC.,TECNOFARMA LTDA.,,QUETIAPINA,PSICOLEPTICOS,21069,29999,2,SALCOBRAND,2023-01-20
15582,QUETIAZIC 25MG. CAJA 60 COMP. REC,,,QUETIAPINA,,22892,26895,1,AHUMADA,2023-01-20
16863,"QUIMOX 0,5% SOL. OFT. FCO. 5ML.",,,MOXIFLOXACINA,,23538,27295,1,AHUMADA,2023-01-20
16828,QUETIUM 300MG. CAJA 30 COMP. REC.,,,QUETIAPINA,,37464,42795,1,AHUMADA,2023-01-20
15577,QUETIUM 200MG. CAJA 30 COMP.REC.,,,QUETIAPINA,,37671,40495,1,AHUMADA,2023-01-20
14124,QUETIDIN (B) 100MG X30COM.REC.,RECALCINE,,QUETIAPINA,PSICOLEPTICOS,38279,43499,2,SALCOBRAND,2023-01-20
15585,QUETIDIN XR 300 MG 30 COMP. REC. L.P,,,QUETIAPINA,,66925,68995,1,AHUMADA,2023-01-20
15586,QUETIDIN 300 MG. CAJA 30 COMP. REC,,,QUETIAPINA,,80020,82495,1,AHUMADA,2023-01-20
16829,QUETIDIN XR 400 MG 30 COMP. REC. L.P,,,QUETIAPINA,,83259,86145,1,AHUMADA,2023-01-20
14038,RAVOTRIL (R) 0.5MG X30COM.,ROCHE,,CLONAZEPAM,ANTIEPILEPTICOS,7039,7999,2,SALCOBRAND,2023-01-20
16536,"RAVOTRIL 0,5 MG X 30 COMPRIMIDOS",,,CLONAZEPAM,,7490,8395,1,AHUMADA,2023-01-20
14437,RAVOTRIL (R) 2MG X30COM.,ROCHE,,CLONAZEPAM,ANTIEPILEPTICOS,14532,15499,2,SALCOBRAND,2023-01-20
15589,RADIGEN 1 MG/ML.GOTAS ORALES FCO. 30ML,,,RISPERIDONA,,16023,19095,1,AHUMADA,2023-01-20
14983,QUINOBIOT 500 MG. CAJA 7 COMP.,,,LEVOFLOXACINO,,17164,17695,1,AHUMADA,2023-01-20
14987,QUINOBIOT 750 MG. CAJA 7 COMP. REC,,,LEVOFLOXACINO,,17480,18695,1,AHUMADA,2023-01-20
13387,RAMIPRES 5MG X30COM.,PASTEUR,,RAMIPRIL,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,18979,29199,2,SALCOBRAND,2023-01-20
14985,QUINOBIOT 750 MG CAJA 10 COMP. REC.,,,LEVOFLOXACINO,,19561,21595,1,AHUMADA,2023-01-20
14659,RAMIPRES 5 MG.CAJA 30 COMP.,,,RAMIPRIL,,25015,31295,1,AHUMADA,2023-01-20
16824,QURAX 100MG. CAJA 30 COMP. REC.,,,QUETIAPINA,,27055,28395,1,AHUMADA,2023-01-20
12996,REALTA (B) 30MG X30COM.,SAVAL S.A.,,DULOXETINA,PSICOANALEPTICOS,8822,16399,2,SALCOBRAND,2023-01-20
15962,REAX 10MG. CAJA 30 COMP.,,,RUPATADINA,,11963,12295,1,AHUMADA,2023-01-20
13352,REALTA (B) 60MG X30COM.,SAVAL S.A.,,DULOXETINA,PSICOANALEPTICOS,14587,22699,2,SALCOBRAND,2023-01-20
15390,RAVOTRIL 2 MG X 30 COMPRIMIDOS,,,CLONAZEPAM,,15295,16195,1,AHUMADA,2023-01-20
16293,RAVOTRIL 2.5MG/ML. GTS. FCO.10ML.,,,CLONAZEPAM,,15515,15995,1,AHUMADA,2023-01-20
15387,RAVOTRIL 1 MG. X 30 COMP.,,,CLONAZEPAM,,16543,17095,1,AHUMADA,2023-01-20
14982,RECAMICINA 500 MG. CAJA 7 COMP.,,,LEVOFLOXACINO,,16647,17495,1,AHUMADA,2023-01-20
16551,REALTA DULOXETINA 60MG. CAJA 30CAP.,,,DULOXETINA,,20082,20695,1,AHUMADA,2023-01-20
14988,RECAMICINA 750 MG. CAJA 7 COMP. REC,,,LEVOFLOXACINO,,20811,21895,1,AHUMADA,2023-01-20
15394,"RAVOTRIL 2,5MG/ML .GTS. FCO. 20ML",,,CLONAZEPAM,,27931,28795,1,AHUMADA,2023-01-20
23365,RED BULL LAT.X250CC,PEPSI,,,BEBIDA ENERGETICA,1799,1999,2,SALCOBRAND,2023-01-20
23366,RED BULL SUGAR FREE LAT.X250CC,PEPSI,,,BEBIDA ENERGETICA,1799,1999,2,SALCOBRAND,2023-01-20
23837,RED BULL LAT.X355CC,PEPSI,,,BEBIDA ENERGETICA,1881,2090,2,SALCOBRAND,2023-01-20
23836,RED BULL SUGAR FREE LAT.X355ML,PEPSI,,,BEBIDA ENERGETICA,1889,2099,2,SALCOBRAND,2023-01-20
16191,REFLEXAN 10 MG. CAJA 10 COMP. REC.,,,CICLOBENZAPRINA,,6552,7295,1,AHUMADA,2023-01-20
23565,RED KOREAN GINSENG 500MG X90CAP.,VITAMIN LIFE,,GINSENG COREANO,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,7839,9799,2,SALCOBRAND,2023-01-20
16186,REFLEXAN 10 MG.CAJA 20 COMP.REC,,,CICLOBENZAPRINA,,9362,10695,1,AHUMADA,2023-01-20
16648,RECORMON 2000 U.I. CAJA 1 VIAL,,,EPOETINA BETA,,22305,22995,1,AHUMADA,2023-01-20
16184,RECAXIN DUO BITERAPIA 1+60 COMP. REC.,,,CALCIO + COLECALCIFEROL + IBANDRONICO ACIDO,,31520,32495,1,AHUMADA,2023-01-20
16273,RECORMON 30000 U.I.CAJA 1 VIAL,,,EPOETINA BETA,,221268,261095,1,AHUMADA,2023-01-20
16096,REFRIANEX JUNIOR 10 COMP.,,,CLORFENAMINA + FENILEFRINA + PARACETAMOL,,5621,5795,1,AHUMADA,2023-01-20
16195,REFLEXAN 5 MG. CAJA 20 COMP. REC.,,,CICLOBENZAPRINA,,7490,8295,1,AHUMADA,2023-01-20
16673,RELPAX 40 MG. CAJA 2 COMP. REC,,,ELETRIPTANO,,8302,19195,1,AHUMADA,2023-01-20
12992,RELPAX 40MG X2COM.REC.,PFIZER,,ELETRIPTAN,ANALGESICOS,10282,19399,2,SALCOBRAND,2023-01-20
23804,RELOJ SMART DEPORTIVO D18,THE THINK COMPANY SPA,,,DEPORTE,11699,12999,2,SALCOBRAND,2023-01-20
23805,RELOJ SMART DEPORTIVO,THE THINK COMPANY SPA,,,DEPORTE,11699,12999,2,SALCOBRAND,2023-01-20
23486,RELAXUS X60CAP.,VITAMIN LIFE,,TRANQUILIZANTE NATURAL,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,11999,14999,2,SALCOBRAND,2023-01-20
15751,"RELESTAT 0,05% SOL  OFT. 5ML.",,,EPINASTINA,,29871,30795,1,AHUMADA,2023-01-20
14065,RELVAR 92/22MCG INH.X30DS.,GLAXO,,FLUTICASONA / VILANTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,61599,69999,2,SALCOBRAND,2023-01-20
14063,RELVAR 184/22MCG INH.X30DS.,GLAXO,,FLUTICASONA / VILANTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,64063,72799,2,SALCOBRAND,2023-01-20
23415,RENU PLUS GTAS.LUB.X8ML,VISION CARE LTDA.,,LUBRICANTE LENTES DE CONTACTO Y OCULAR,OFTALMOLOGICOS,4559,5699,2,SALCOBRAND,2023-01-20
23567,RENU PLUS SOL.LIM.X355ML,VISION CARE LTDA.,,DESINFECTANTE-HUMECTANTE-LIMPIEZA LENTES DE CONTACTO,OFTALMOLOGICOS,7759,9699,2,SALCOBRAND,2023-01-20
15891,REMITEX 5 MG/5ML JBE. FCO. 100ML,,,CETIRIZINA,,15607,17995,1,AHUMADA,2023-01-20
15896,REMITEX 10 MG. CAJA 30 COMP.,,,CETIRIZINA,,15607,17795,1,AHUMADA,2023-01-20
16959,REMITEX-D CAJA 20 COMP.L.P.,,,CETIRIZINA + PSEUDOEFEDRINA,,19354,21695,1,AHUMADA,2023-01-20
14380,REMITEX D X20COM.,BAGO,,CETIRIZINA / PSEUDOEFEDRINA,PREPARADOS DE USO NASAL,19359,21999,2,SALCOBRAND,2023-01-20
15893,REMITEX 10 MG/ML.GTS.FCO.15 ML,,,CETIRIZINA,,21227,23095,1,AHUMADA,2023-01-20
14367,REMITEX (B) 10MG/ML GTAS.X15ML,BAGO,,CETIRIZINA,ANTIHISTAMINICOS PARA USO SISTEMICO,21295,24199,2,SALCOBRAND,2023-01-20
16734,RELVAR ELLIPTA 92/22 MCG.PLV.INH 30.DOS.,,,FLUTICASONA FUROATO + VILANTEROL,,58279,70895,1,AHUMADA,2023-01-20
16925,RELVAR ELLIPTA 184/22 MCG.PLV.INH 30DOS.,,,FLUTICASONA FUROATO + VILANTEROL,,60881,74395,1,AHUMADA,2023-01-20
15219,RESTOL 1% SUSPENSION PARA GTS X 20ML OTC,,,DOMPERIDONA,,2597,4095,1,AHUMADA,2023-01-20
15429,RESTAURAL 10MG. CAJA 30 COMP. REC.,,,ESCITALOPRAM,,15224,15695,1,AHUMADA,2023-01-20
13976,REPOSIL (B) 10MG X30COM.REC.,MEDIPHARM,,ESCITALOPRAM,PSICOANALEPTICOS,15809,18599,2,SALCOBRAND,2023-01-20
15430,REPOSIL 10 MG. CAJA 30 COMP. REC,,,ESCITALOPRAM,,16440,18795,1,AHUMADA,2023-01-20
14362,REUMAZINE (B) 200MG X30COM.,SANITAS S.A.,,HIDROXICLOROQUINA,ANTIPROTOZOARIOS,21999,24999,2,SALCOBRAND,2023-01-20
15146,RETACNYL 0.025% CREM. POMO 30 GR.,,,TRETINOINA,,25807,30295,1,AHUMADA,2023-01-20
15147,RETACNYL 0.05% CREM. POMO 30 GR.,,,TRETINOINA,,27576,34495,1,AHUMADA,2023-01-20
15178,REPENTIL 10 MG 60COMP REC,,,LORCASERINA,,32005,32995,1,AHUMADA,2023-01-20
15437,RESTAURAL 20MG. REC. CAJA 30 COMP. REC.,,,ESCITALOPRAM,,33848,34895,1,AHUMADA,2023-01-20
15723,"RESTASIS 0,05% CAJA 30 VIALES",,,CICLOSPORINA,,76181,87795,1,AHUMADA,2023-01-20
23696,REVITALIFT ACIDO HIALURONICO GEL X150ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),4949,5499,2,SALCOBRAND,2023-01-20
23650,REVITALIFE ACIDO HIALUR.CR.DIA X25ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),5399,5999,2,SALCOBRAND,2023-01-20
23614,REVITALIF CR.A.A.MATIFICANTE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),10079,11199,2,SALCOBRAND,2023-01-20
23608,REVITALIFT AH EYE SERUM,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),11699,12999,2,SALCOBRAND,2023-01-20
23604,REVITALIF FILLER AMPOLLAS,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),13769,15299,2,SALCOBRAND,2023-01-20
16575,REVIL-B12 JBE. FCO. 120 ML,,,ASCORBICO ACIDO + CIANOCOBALAMINA + CIPROHEPTADINA + FLAVIN MONONUCLEOTIDO + NICOTINAMIDA + PIRIDOXINA + TIAMINA,,14545,14995,1,AHUMADA,2023-01-20
23601,REVITALIF FILLER CREMA DIA ANTI-EDAD X50,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14759,16399,2,SALCOBRAND,2023-01-20
23596,REVITALIF FILLER SERUM ANTI-EDAD X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),15299,16999,2,SALCOBRAND,2023-01-20
16577,REVIL VITAMINADO JBE. FCO. 120 ML,,,ASCORBICO ACIDO + CIPROHEPTADINA + NICOTINAMIDA + PIRIDOXINA + RIBOFLAVINA + TIAMINA,,16291,16795,1,AHUMADA,2023-01-20
16207,REUMAZINE 200MG. CAJA 30 COMP. REC.,,,HIDROXICLOROQUINA,,22996,26595,1,AHUMADA,2023-01-20
23621,REVITALIFT CICAREPAIR F20 X60ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),9899,10999,2,SALCOBRAND,2023-01-20
23617,REVITALIFT HIALURO DIA X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),9989,11099,2,SALCOBRAND,2023-01-20
23618,REVITALIFT HIALURO NOCHE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),9989,11099,2,SALCOBRAND,2023-01-20
23619,REVITALIFT HIALURO OJOS X15ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),9989,11099,2,SALCOBRAND,2023-01-20
23615,REVITALIFT DIA X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),10079,11199,2,SALCOBRAND,2023-01-20
23612,REVITALIFT CUIDADO CR.DIA F30 X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),10169,11299,2,SALCOBRAND,2023-01-20
23607,REVITALIFT HIALURO SERUM X30ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),11699,12999,2,SALCOBRAND,2023-01-20
23597,REVITALIFT FILLER NOCHE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14759,16399,2,SALCOBRAND,2023-01-20
23599,REVITALIFT LASER DIA X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14759,16399,2,SALCOBRAND,2023-01-20
23600,REVITALIFT LASER X3 CR.NOCHE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14759,16399,2,SALCOBRAND,2023-01-20
15898,RIGOTAX 10 MG. CAJA 10 COMP.,,,CETIRIZINA,,4158,5895,1,AHUMADA,2023-01-20
15892,RIGOTAX 10 MG/ML. GTS. FCO. 15 ML.,,,CETIRIZINA,,9673,11595,1,AHUMADA,2023-01-20
23613,REVITALIFT NOCHE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),10079,11199,2,SALCOBRAND,2023-01-20
23616,REVITALIFT OJOS X15G,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),10079,11199,2,SALCOBRAND,2023-01-20
14167,RIBOLAC 200MG X10COM.,RECALCINE,,RIFAXIMINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES",10657,11999,2,SALCOBRAND,2023-01-20
14306,REXANEL 10MG X30COM.,PRATER,,RUPATADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,12319,13999,2,SALCOBRAND,2023-01-20
14812,RHINOCORT AQUA 64 MCG. 120 DOSIS,,,BUDESONIDA,,25409,26195,1,AHUMADA,2023-01-20
14811,RHINOCORT AQUA 32 MCG. 120 DOSIS,,,BUDESONIDA,,27263,36395,1,AHUMADA,2023-01-20
15876,RICILINA 500 MG. CAJA 6 COMP.,,,AZITROMICINA,,28998,29895,1,AHUMADA,2023-01-20
16991,REVOLADE 25MG. CAJA 28 TAB.,,,ELTROMBOPAG,,716063,811195,1,AHUMADA,2023-01-20
14054,RIGOTAX 10MG X10COM.,PRATER,,CETIRIZINA,ANTIHISTAMINICOS PARA USO SISTEMICO,4927,5599,2,SALCOBRAND,2023-01-20
16036,RIGOTAX-D 5/120MG. CAJA 10 CAP.,,,CETIRIZINA + PSEUDOEFEDRINA,,6031,7795,1,AHUMADA,2023-01-20
16038,RIGOTAX-D 5/120MG. CAJA 30 CAP.,,,CETIRIZINA + PSEUDOEFEDRINA,,13213,16095,1,AHUMADA,2023-01-20
14280,RIGOTAX-D X30CAP.LIB.PROL.,PRATER,,CETIRIZINA / PSEUDOEFEDRINA,PREPARADOS DE USO NASAL,14167,16099,2,SALCOBRAND,2023-01-20
13961,RIMOX (B) 1MG X30COM.REC.,LABORATORIO CHILE,,RISPERIDONA,PSICOLEPTICOS,14757,17499,2,SALCOBRAND,2023-01-20
15601,RIMOX 3MG 30COMP REC,,,RISPERIDONA,,19007,19595,1,AHUMADA,2023-01-20
16638,RIMIVAT 75 MG. CAJA 10 CAP.,,,OSELTAMIVIR,,43707,59195,1,AHUMADA,2023-01-20
16636,RIMIVAT 12MG/ML PLV.SUSPENSION 75 ML,,,OSELTAMIVIR,,48911,66995,1,AHUMADA,2023-01-20
14066,RIMIVAT 75MG X10CAP.,ANDROMACO FARMA,,OSELTAMIVIR,ANTIVIRALES USO SISTEMICO,59751,67899,2,SALCOBRAND,2023-01-20
13802,RIMIVAT 12MG/ML S.O.X75ML,ANDROMACO FARMA,,OSELTAMIVIR,ANTIVIRALES USO SISTEMICO,66439,75499,2,SALCOBRAND,2023-01-20
16047,RINOVEN CAJA 28 COMP.,,,CLORFENAMINA + PSEUDOEFEDRINA,,7949,8195,1,AHUMADA,2023-01-20
16027,RINOBANEDIF UGTO. POMO 10 GR.,,,ANTAZOLINA + BACITRACINA + CLOROBUTANOL + FENILEFRINA + NEOMICINA + PREDNISOLONA,,12797,14995,1,AHUMADA,2023-01-20
13683,RINOVAL 50MCG NEB.X120DS.,SAVAL S.A.,,MOMETASONA,PREPARADOS DE USO NASAL,13462,17299,2,SALCOBRAND,2023-01-20
15596,RIMOX COMPRIMIDOS RECUBIERTOS 1 MG (RISPERIDONA),,,RISPERIDONA,,13571,18695,1,AHUMADA,2023-01-20
15126,RINOVAL SPR. NASAL 50 MCG. 120 DOSIS,,,MOMETASONA,,15086,17795,1,AHUMADA,2023-01-20
14813,RINO-B AQUA 100 MCG SUSP.NASAL 100 DOSIS,,,BUDESONIDA,,15815,17895,1,AHUMADA,2023-01-20
15132,RINITEK 50 MCG.SUSP.NEB.NASAL 200 DOSIS,,,MOMETASONA,,15903,16395,1,AHUMADA,2023-01-20
15926,RINOFILAX 5 MG. CAJA 30 COMP. REC.,,,DESLORATADINA,,16776,17295,1,AHUMADA,2023-01-20
16056,RINOMEX JBE. FCO. 100 ML.,,,LORATADINA + PSEUDOEFEDRINA,,17688,18595,1,AHUMADA,2023-01-20
15133,RINITEK FREE 50 MCG.SUS.N.NASAL 200DOSI,,,MOMETASONA,,18231,18795,1,AHUMADA,2023-01-20
15821,RIPOL 50 MG. CAJA 1 COMP REC,,,SILDENAFIL,,1555,1595,1,AHUMADA,2023-01-20
14222,RIPOL (B) 50MG X5COM.REC.,LABORATORIO CHILE,,SILDENAFIL,PREPARADOS UROLOGICOS,3522,3899,2,SALCOBRAND,2023-01-20
16864,RIPOL 50 MG. CAJA 5 COMP REC.,,,SILDENAFIL,,3778,3895,1,AHUMADA,2023-01-20
15815,RIPOL 100 MG X 5 COMPRIMIDOS RECUBIERTOS,,,SILDENAFIL,,5621,5795,1,AHUMADA,2023-01-20
23492,RIPPED MAX X60CAP.,VITAMIN LIFE,,CAFEINA / L-CARNITINA / L-TIROSINA,"PREPARADOS CONTRA LA OBESIDAD, EXCLUYE DIETETICOS",11759,14699,2,SALCOBRAND,2023-01-20
15600,RISMIA 3MG CAJA 30COMP REC,,,RISPERIDONA,,14351,14795,1,AHUMADA,2023-01-20
14455,RISPERDAL (R) 1MG X20COM.,JANSSEN,,RISPERIDONA,PSICOLEPTICOS,37884,39899,2,SALCOBRAND,2023-01-20
15588,RISPERDAL 1 MG. CAJA 20 COMP. REC.,,,RISPERIDONA,,39545,41295,1,AHUMADA,2023-01-20
15591,RISPERDAL 1MG/ML. SOL. FCO. 30 ML.,,,RISPERIDONA,,67646,73895,1,AHUMADA,2023-01-20
15598,RISPERDAL CONSTA INYECTABLE VIAL 25 MG,,,RISPERIDONA,,104064,108995,1,AHUMADA,2023-01-20
15592,RISPYL 1MG. CAJA 20 COMP. REC.,,,RISPERIDONA,,16127,17495,1,AHUMADA,2023-01-20
16832,RISPYL 2MG. CAJA 20 COMP. REC.,,,RISPERIDONA,,20656,21295,1,AHUMADA,2023-01-20
15599,RISPYL 3MG. CAJA 20 COMP. REC.,,,RISPERIDONA,,27368,31195,1,AHUMADA,2023-01-20
13476,RITALIN LA (R) 10MG X30CAP.,AXON PHARMA,,METILFENIDATO,PSICOANALEPTICOS,44099,58799,2,SALCOBRAND,2023-01-20
13475,RITALIN (R) 10MG X30COM.,AXON PHARMA,,METILFENIDATO,PSICOANALEPTICOS,44249,58999,2,SALCOBRAND,2023-01-20
15505,RITALIN 10 MG. CAJA 30 COMP.,,,METILFENIDATO,,52035,57245,1,AHUMADA,2023-01-20
13470,RITALIN LA (R) 30MG X30CAP.,AXON PHARMA,,METILFENIDATO,PSICOANALEPTICOS,60674,80899,2,SALCOBRAND,2023-01-20
16308,RITALIN LA 20 MG  CAJA 30 CAP.,,,METILFENIDATO,,69588,74345,1,AHUMADA,2023-01-20
13468,RITALIN LA (R) 20MG X30CAP.,AXON PHARMA,,METILFENIDATO,PSICOANALEPTICOS,70199,93599,2,SALCOBRAND,2023-01-20
15602,RISPERDAL CONSTA INYECTABLE VIAL 37.5 MG,,,RISPERIDONA,,132206,136295,1,AHUMADA,2023-01-20
15399,RIZE 5 MG. CAJA 30 COMP.,,,CLOTIAZEPAM,,9371,16995,1,AHUMADA,2023-01-20
13288,RIZE (R) 5MG X30COM.REC.,ANDROMACO FARMA,,CLOTIAZEPAM,PSICOLEPTICOS,9885,17099,2,SALCOBRAND,2023-01-20
13566,RIZE (R) 10MG X30COM.REC.,ANDROMACO FARMA,,CLOTIAZEPAM,PSICOLEPTICOS,17400,25499,2,SALCOBRAND,2023-01-20
13305,RIVASVITAE (B) 2MG/ML S.O X120ML,GALENICUM HEALTH CHILE SPA,,0,PSICOANALEPTICOS,27719,46199,2,SALCOBRAND,2023-01-20
14443,ROACNETAN (R) 10MG X30CAP.,CLINICAL MARKET,,ISOTRETINOINA,ANTIACNEICOS,36332,38499,2,SALCOBRAND,2023-01-20
15105,ROACNETAN 10 MG. CAJA 30 CAP.,,,ISOTRETINOINA,,39086,40295,1,AHUMADA,2023-01-20
15508,RITALIN SR 20 MG. CAJA 30 COMP. REC.LP,,,METILFENIDATO,,42287,43595,1,AHUMADA,2023-01-20
14435,ROACNETAN (R) 20MG X30CAP.,CLINICAL MARKET,,ISOTRETINOINA,ANTIACNEICOS,47562,50799,2,SALCOBRAND,2023-01-20
15108,ROACNETAN 20 MG. CAJA 30 CAP.,,,ISOTRETINOINA,,51696,53295,1,AHUMADA,2023-01-20
16310,RITALIN LA 40 MG. CAJA 30 CAP.,,,METILFENIDATO,,94811,105245,1,AHUMADA,2023-01-20
23568,ROLL-ON CONCENTRACION X10ML,MEDCELL HELTY,,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,7759,9699,2,SALCOBRAND,2023-01-20
23569,ROLL-ON RELAJO X10ML,MEDCELL HELTY,,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,7759,9699,2,SALCOBRAND,2023-01-20
23570,ROLL-ON ENERGIA X10ML,MEDCELL HELTY,,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,7759,9699,2,SALCOBRAND,2023-01-20
13533,ROSAT (B) 10MG X30COM.REC,PASTEUR,,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS,9554,14699,2,SALCOBRAND,2023-01-20
14301,ROSINA CD (B) X28COM.REC.,GEDEON RICHTER CHILE,,DROSPIRENONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES,12319,13999,2,SALCOBRAND,2023-01-20
14723,ROSAT 10MG CAJA 30COMP REC.,,,ROSUVASTATINA,,13525,17445,1,AHUMADA,2023-01-20
13699,ROSAT (B) 20MG X30COM.REC,PASTEUR,,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS,16493,20799,2,SALCOBRAND,2023-01-20
14724,ROSIMOL 10MG. CAJA 30COMP. REC.,,,ROSUVASTATINA,,17897,18595,1,AHUMADA,2023-01-20
14728,ROSAT 20MG CAJA 30COMP REC,,,ROSUVASTATINA,,19770,21345,1,AHUMADA,2023-01-20
15161,ROCALTROL 0.25 MCG. CAJA 30 CAP.,,,CALCITRIOL,,40444,41695,1,AHUMADA,2023-01-20
13040,ROSUVASTATINA (B) 10MG X30COM.REC,LABORATORIO CHILE,,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS,3575,6499,2,SALCOBRAND,2023-01-20
13621,ROSUVASTATINA (B) 20MG X30COM.REC,LABORATORIO CHILE,,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS,5170,9399,2,SALCOBRAND,2023-01-20
15593,RSP 1MG CAJA 30COMP REC,,,RISPERIDONA,,9598,9895,1,AHUMADA,2023-01-20
14721,ROSUVASTATINA 10MG. 30COMP.REC.,,,ROSUVASTATINA,,10568,10895,1,AHUMADA,2023-01-20
14722,ROSUGRAS 10 MG CAJA 30COMP REC,,,ROSUVASTATINA,,11150,11495,1,AHUMADA,2023-01-20
14726,ROSUVASTATINA MDK 20MG. 30COMP.REC.,,,ROSUVASTATINA,,17167,20795,1,AHUMADA,2023-01-20
14729,ROSUGRAS 20 MG CAJA 30COMP REC,,,ROSUVASTATINA,,22892,24945,1,AHUMADA,2023-01-20
14730,ROSUMED 20 MG. CAJA 30 COMP,,,ROSUVASTATINA,,32780,38095,1,AHUMADA,2023-01-20
14121,ROSUMED 20MG X60COM.REC.,ITF (EX LABOMED),,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS,38807,44099,2,SALCOBRAND,2023-01-20
23817,RUEDA ABDOMINAL VERDE,SUN MERCHAND SPA,,,DEPORTE,5391,5990,2,SALCOBRAND,2023-01-20
