idMedicamento,nombreMedicamento,principioActivo,accionTerapeutico
16925,RELVAR ELLIPTA 184/22 MCG.PLV.INH 30DOS.,FLUTICASONA FUROATO + VILANTEROL,
16734,RELVAR ELLIPTA 92/22 MCG.PLV.INH 30.DOS.,FLUTICASONA FUROATO + VILANTEROL,
14367,REMITEX (B) 10MG/ML GTAS.X15ML,CETIRIZINA,ANTIHISTAMINICOS PARA USO SISTEMICO
15896,REMITEX 10 MG. CAJA 30 COMP.,CETIRIZINA,
15893,REMITEX 10 MG/ML.GTS.FCO.15 ML,CETIRIZINA,
15891,REMITEX 5 MG/5ML JBE. FCO. 100ML,CETIRIZINA,
14380,REMITEX D X20COM.,CETIRIZINA / PSEUDOEFEDRINA,PREPARADOS DE USO NASAL
16959,REMITEX-D CAJA 20 COMP.L.P.,CETIRIZINA + PSEUDOEFEDRINA,
23415,RENU PLUS GTAS.LUB.X8ML,LUBRICANTE LENTES DE CONTACTO Y OCULAR,OFTALMOLOGICOS
23567,RENU PLUS SOL.LIM.X355ML,DESINFECTANTE-HUMECTANTE-LIMPIEZA LENTES DE CONTACTO,OFTALMOLOGICOS
15178,REPENTIL 10 MG 60COMP REC,LORCASERINA,
13976,REPOSIL (B) 10MG X30COM.REC.,ESCITALOPRAM,PSICOANALEPTICOS
15430,REPOSIL 10 MG. CAJA 30 COMP. REC,ESCITALOPRAM,
15723,"RESTASIS 0,05% CAJA 30 VIALES",CICLOSPORINA,
15429,RESTAURAL 10MG. CAJA 30 COMP. REC.,ESCITALOPRAM,
15437,RESTAURAL 20MG. REC. CAJA 30 COMP. REC.,ESCITALOPRAM,
15219,RESTOL 1% SUSPENSION PARA GTS X 20ML OTC,DOMPERIDONA,
15146,RETACNYL 0.025% CREM. POMO 30 GR.,TRETINOINA,
15147,RETACNYL 0.05% CREM. POMO 30 GR.,TRETINOINA,
14362,REUMAZINE (B) 200MG X30COM.,HIDROXICLOROQUINA,ANTIPROTOZOARIOS
16207,REUMAZINE 200MG. CAJA 30 COMP. REC.,HIDROXICLOROQUINA,
16577,REVIL VITAMINADO JBE. FCO. 120 ML,ASCORBICO ACIDO + CIPROHEPTADINA + NICOTINAMIDA + PIRIDOXINA + RIBOFLAVINA + TIAMINA,
16575,REVIL-B12 JBE. FCO. 120 ML,ASCORBICO ACIDO + CIANOCOBALAMINA + CIPROHEPTADINA + FLAVIN MONONUCLEOTIDO + NICOTINAMIDA + PIRIDOXINA + TIAMINA,
23614,REVITALIF CR.A.A.MATIFICANTE X50ML,,CREMAS FACIALES (MASIVAS)
23604,REVITALIF FILLER AMPOLLAS,,CREMAS FACIALES (MASIVAS)
23601,REVITALIF FILLER CREMA DIA ANTI-EDAD X50,,CREMAS FACIALES (MASIVAS)
23596,REVITALIF FILLER SERUM ANTI-EDAD X50ML,,CREMAS FACIALES (MASIVAS)
23650,REVITALIFE ACIDO HIALUR.CR.DIA X25ML,,CREMAS FACIALES (MASIVAS)
23696,REVITALIFT ACIDO HIALURONICO GEL X150ML,,CREMAS FACIALES (MASIVAS)
23608,REVITALIFT AH EYE SERUM,,CREMAS FACIALES (MASIVAS)
23621,REVITALIFT CICAREPAIR F20 X60ML,,CREMAS FACIALES (MASIVAS)
23612,REVITALIFT CUIDADO CR.DIA F30 X50ML,,CREMAS FACIALES (MASIVAS)
23615,REVITALIFT DIA X50ML,,CREMAS FACIALES (MASIVAS)
23597,REVITALIFT FILLER NOCHE X50ML,,CREMAS FACIALES (MASIVAS)
23617,REVITALIFT HIALURO DIA X50ML,,CREMAS FACIALES (MASIVAS)
23618,REVITALIFT HIALURO NOCHE X50ML,,CREMAS FACIALES (MASIVAS)
23619,REVITALIFT HIALURO OJOS X15ML,,CREMAS FACIALES (MASIVAS)
23607,REVITALIFT HIALURO SERUM X30ML,,CREMAS FACIALES (MASIVAS)
23599,REVITALIFT LASER DIA X50ML,,CREMAS FACIALES (MASIVAS)
23600,REVITALIFT LASER X3 CR.NOCHE X50ML,,CREMAS FACIALES (MASIVAS)
23613,REVITALIFT NOCHE X50ML,,CREMAS FACIALES (MASIVAS)
23616,REVITALIFT OJOS X15G,,CREMAS FACIALES (MASIVAS)
16991,REVOLADE 25MG. CAJA 28 TAB.,ELTROMBOPAG,
14306,REXANEL 10MG X30COM.,RUPATADINA,ANTIHISTAMINICOS PARA USO SISTEMICO
14811,RHINOCORT AQUA 32 MCG. 120 DOSIS,BUDESONIDA,
14812,RHINOCORT AQUA 64 MCG. 120 DOSIS,BUDESONIDA,
14167,RIBOLAC 200MG X10COM.,RIFAXIMINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
15876,RICILINA 500 MG. CAJA 6 COMP.,AZITROMICINA,
15898,RIGOTAX 10 MG. CAJA 10 COMP.,CETIRIZINA,
15892,RIGOTAX 10 MG/ML. GTS. FCO. 15 ML.,CETIRIZINA,
14054,RIGOTAX 10MG X10COM.,CETIRIZINA,ANTIHISTAMINICOS PARA USO SISTEMICO
16036,RIGOTAX-D 5/120MG. CAJA 10 CAP.,CETIRIZINA + PSEUDOEFEDRINA,
16038,RIGOTAX-D 5/120MG. CAJA 30 CAP.,CETIRIZINA + PSEUDOEFEDRINA,
14280,RIGOTAX-D X30CAP.LIB.PROL.,CETIRIZINA / PSEUDOEFEDRINA,PREPARADOS DE USO NASAL
16636,RIMIVAT 12MG/ML PLV.SUSPENSION 75 ML,OSELTAMIVIR,
13802,RIMIVAT 12MG/ML S.O.X75ML,OSELTAMIVIR,ANTIVIRALES USO SISTEMICO
16638,RIMIVAT 75 MG. CAJA 10 CAP.,OSELTAMIVIR,
14066,RIMIVAT 75MG X10CAP.,OSELTAMIVIR,ANTIVIRALES USO SISTEMICO
13961,RIMOX (B) 1MG X30COM.REC.,RISPERIDONA,PSICOLEPTICOS
15601,RIMOX 3MG 30COMP REC,RISPERIDONA,
15596,RIMOX COMPRIMIDOS RECUBIERTOS 1 MG (RISPERIDONA),RISPERIDONA,
15132,RINITEK 50 MCG.SUSP.NEB.NASAL 200 DOSIS,MOMETASONA,
15133,RINITEK FREE 50 MCG.SUS.N.NASAL 200DOSI,MOMETASONA,
14813,RINO-B AQUA 100 MCG SUSP.NASAL 100 DOSIS,BUDESONIDA,
16027,RINOBANEDIF UGTO. POMO 10 GR.,ANTAZOLINA + BACITRACINA + CLOROBUTANOL + FENILEFRINA + NEOMICINA + PREDNISOLONA,
15926,RINOFILAX 5 MG. CAJA 30 COMP. REC.,DESLORATADINA,
16056,RINOMEX JBE. FCO. 100 ML.,LORATADINA + PSEUDOEFEDRINA,
13683,RINOVAL 50MCG NEB.X120DS.,MOMETASONA,PREPARADOS DE USO NASAL
15126,RINOVAL SPR. NASAL 50 MCG. 120 DOSIS,MOMETASONA,
16047,RINOVEN CAJA 28 COMP.,CLORFENAMINA + PSEUDOEFEDRINA,
14222,RIPOL (B) 50MG X5COM.REC.,SILDENAFIL,PREPARADOS UROLOGICOS
15815,RIPOL 100 MG X 5 COMPRIMIDOS RECUBIERTOS,SILDENAFIL,
15821,RIPOL 50 MG. CAJA 1 COMP REC,SILDENAFIL,
16864,RIPOL 50 MG. CAJA 5 COMP REC.,SILDENAFIL,
23492,RIPPED MAX X60CAP.,CAFEINA / L-CARNITINA / L-TIROSINA,"PREPARADOS CONTRA LA OBESIDAD, EXCLUYE DIETETICOS"
15600,RISMIA 3MG CAJA 30COMP REC,RISPERIDONA,
14455,RISPERDAL (R) 1MG X20COM.,RISPERIDONA,PSICOLEPTICOS
15588,RISPERDAL 1 MG. CAJA 20 COMP. REC.,RISPERIDONA,
15591,RISPERDAL 1MG/ML. SOL. FCO. 30 ML.,RISPERIDONA,
15598,RISPERDAL CONSTA INYECTABLE VIAL 25 MG,RISPERIDONA,
15602,RISPERDAL CONSTA INYECTABLE VIAL 37.5 MG,RISPERIDONA,
15592,RISPYL 1MG. CAJA 20 COMP. REC.,RISPERIDONA,
16832,RISPYL 2MG. CAJA 20 COMP. REC.,RISPERIDONA,
15599,RISPYL 3MG. CAJA 20 COMP. REC.,RISPERIDONA,
13475,RITALIN (R) 10MG X30COM.,METILFENIDATO,PSICOANALEPTICOS
15505,RITALIN 10 MG. CAJA 30 COMP.,METILFENIDATO,
13476,RITALIN LA (R) 10MG X30CAP.,METILFENIDATO,PSICOANALEPTICOS
13468,RITALIN LA (R) 20MG X30CAP.,METILFENIDATO,PSICOANALEPTICOS
13470,RITALIN LA (R) 30MG X30CAP.,METILFENIDATO,PSICOANALEPTICOS
16308,RITALIN LA 20 MG  CAJA 30 CAP.,METILFENIDATO,
16310,RITALIN LA 40 MG. CAJA 30 CAP.,METILFENIDATO,
15508,RITALIN SR 20 MG. CAJA 30 COMP. REC.LP,METILFENIDATO,
13305,RIVASVITAE (B) 2MG/ML S.O X120ML,0,PSICOANALEPTICOS
13566,RIZE (R) 10MG X30COM.REC.,CLOTIAZEPAM,PSICOLEPTICOS
13288,RIZE (R) 5MG X30COM.REC.,CLOTIAZEPAM,PSICOLEPTICOS
15399,RIZE 5 MG. CAJA 30 COMP.,CLOTIAZEPAM,
14443,ROACNETAN (R) 10MG X30CAP.,ISOTRETINOINA,ANTIACNEICOS
14435,ROACNETAN (R) 20MG X30CAP.,ISOTRETINOINA,ANTIACNEICOS
15105,ROACNETAN 10 MG. CAJA 30 CAP.,ISOTRETINOINA,
15108,ROACNETAN 20 MG. CAJA 30 CAP.,ISOTRETINOINA,
15161,ROCALTROL 0.25 MCG. CAJA 30 CAP.,CALCITRIOL,
23568,ROLL-ON CONCENTRACION X10ML,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
23570,ROLL-ON ENERGIA X10ML,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
23569,ROLL-ON RELAJO X10ML,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
13533,ROSAT (B) 10MG X30COM.REC,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13699,ROSAT (B) 20MG X30COM.REC,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
14723,ROSAT 10MG CAJA 30COMP REC.,ROSUVASTATINA,
14728,ROSAT 20MG CAJA 30COMP REC,ROSUVASTATINA,
14724,ROSIMOL 10MG. CAJA 30COMP. REC.,ROSUVASTATINA,
14301,ROSINA CD (B) X28COM.REC.,DROSPIRENONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
14722,ROSUGRAS 10 MG CAJA 30COMP REC,ROSUVASTATINA,
14729,ROSUGRAS 20 MG CAJA 30COMP REC,ROSUVASTATINA,
14730,ROSUMED 20 MG. CAJA 30 COMP,ROSUVASTATINA,
14121,ROSUMED 20MG X60COM.REC.,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13040,ROSUVASTATINA (B) 10MG X30COM.REC,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13621,ROSUVASTATINA (B) 20MG X30COM.REC,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
14721,ROSUVASTATINA 10MG. 30COMP.REC.,ROSUVASTATINA,
17037,ROSUVASTATINA 20 MG 30 COMP. (HET),ROSUVASTATINA,HIPOLIPEMIANTE
14726,ROSUVASTATINA MDK 20MG. 30COMP.REC.,ROSUVASTATINA,
15593,RSP 1MG CAJA 30COMP REC,RISPERIDONA,
16833,RSP 3MG CAJA 30COMP REC,RISPERIDONA,
15509,RUBIFEN  SR 20MG.CAJA 30 COMP.REC. LP,METILFENIDATO,
15506,RUBIFEN 10MG.CAJA 30 COMP,METILFENIDATO,
14243,RUBIFEN SR (B) 20MG X30COM.,METILFENIDATO,PSICOANALEPTICOS
14017,RUBRIMET 0.75% GEL X30G,METRONIDAZOL,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO
13517,RUBRIMET 1% CR. TOPICA X30G,METRONIDAZOL,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO
15124,"RUBRIMET GEL DERMICO 0,75%",METRONIDAZOL,
23817,RUEDA ABDOMINAL VERDE,,DEPORTE
14266,RUPAFIN 10MG X30COM.,RUPATADINA,ANTIHISTAMINICOS PARA USO SISTEMICO
15963,RUPAFIN 10MG. CAJA 30COMP.,RUPATADINA,
15961,RUPAFIN SOL. ORAL 1 MG/ML FCO 120ML,RUPATADINA,
13222,RUX (B) 10MG X30COM.REC.,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13821,RUX (B) 10MG X60COM.REC.,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13569,RUX (B) 20MG X30COM.REC.,ROSUVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
23620,RVT ACIDO HIALURONICO GEL-CREAM,,CREMAS FACIALES (MASIVAS)
23496,"S,H&N X90TAB.",ALFA TOCOFEROL / BETACAROTENO / BIOTINA / ZINC,OTROS PREPARADOS DERMATOLOGICOS
23449,SAFFRON PLUS X30CAP.,0,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
15202,SAIZEN 8 MG. CLICK EASY CAJA 1 VIAL,SOMATOTROPINA,
16237,SAIZEN SOLUCION INYECTABLE  20MG.,SOMATOTROPINA,
15198,SAIZEN SOLUCION INYECTABLE X 12MG.,SOMATOTROPINA,
15201,SAIZEN SOLUCION INYECTABLE X 6MG.,SOMATOTROPINA,
13597,SALBUTAMOL (B) 0.5% SOL.NEB.X20ML,SALBUTAMOL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14807,SALBUTAMOL +BLECOMETAS.INH. BUC. 200DOS.,BECLOMETASONA + SALBUTAMOL,
13068,SALBUTAMOL 100MCG INH.X200DS.,SALBUTAMOL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14870,SALBUTAMOL 100MCG.INH BUC200.DOSIS LF,SALBUTAMOL,
13103,SALBUTAMOL 2MG/5ML JBE.X100ML,SALBUTAMOL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14872,SALBUTAMOL 2MG/5ML. JBE. FCO. 100 ML.,SALBUTAMOL,
17064,SALBUTAMOL INH. 100 MCG/200 DOSIS (MNT),SALBUTAMOL,ANTIASMATICO
16451,SALBUTAMOL SOLUCIÓN PARA NEBULIZACIÓN 5 MG/ML,SALBUTAMOL,
13033,SALBUTAMOL/BECLOMET INH.X200DS.,BECLOMETASONA / SALBUTAMOL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14850,SALBUTRAL AC HFA  INH. BUC. 250DOSIS,IPRATROPIO + SALBUTAMOL,
13638,SALES DE REHIDRATACION 60 X8SOB.,SALES REHIDRATANTE CON ELECTROLITOS,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
13639,SALES DE REHIDRATACION 90 X4SOB.,0,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
23410,SALICILATO METILO 5% X50G,SALICILATO DE METILO,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR
13582,SALICILATO METILO TUBO X50G,SALICILATO DE METILO,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR
15030,SALICORT LOCION CAPILAR 30ML,BETAMETASONA + SALICILICO ACIDO,
15254,SALOFALK 4GR. SOL. CAJA 7 FCO. 60ML.,MESALAZINA,
15257,SALOFALK 500 MG. CAJA 100 COMP.,MESALAZINA,
15258,SALOFALK 500 MG. CAJA 30 SUP.,MESALAZINA,
15259,SALOFALK 500 MG. CAJA 50 TABL.,MESALAZINA,
14192,SALOFALK 500MG X100COM.,MESALAZINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
15260,SALOFALK ESPUMA RECTAL 80 G X 14 APLIC,MESALAZINA,
15252,SALOFALK ODD 1.5G 30 SOBRES,MESALAZINA,
15992,SALVIS  30COMP. REC,ESOMEPRAZOL + NAPROXENO,
15488,SAMEXID 30 MG CAJA 30 CAPSULAS,LISDEXAMFETAMINA,
15489,SAMEXID 50 MG CAJA 30 CAPSULAS,LISDEXAMFETAMINA,
15490,SAMEXID 70 MG CAJA 30 CAPSULAS,LISDEXAMFETAMINA,
16233,SANDOSTATIN 0.1 MG. CAJA 5 AMP. 1 ML.,OCTREOTIDA,
16234,"SANDOSTATIN LAR 20 MG CAJA 1 JERG.2,5ML",OCTREOTIDA,
16235,SANDOSTATIN LAR 30MG SUSP.INY.,OCTREOTIDA,
13670,SANDRENA 0.1% X28SOB.,ESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
15650,SANDRENA 1 MG. CAJA 28 SACH.,ESTRADIOL,
15375,SANITER COMPUESTO CAJA 30COMP.,CARBIDOPA + LEVODOPA,
16224,SAXENDA 6MG/ML. 3 JERINGA PRELLENADA,LIRAGLUTIDA,
16267,"SAYANA 104MG./0,65ML. SUSP. INY.",MEDROXIPROGESTERONA,
15462,SEDATIVAL F.P. 30MG. CAJA 30 COMP.,KETAZOLAM,
16199,SEDILIT CAJA 30 COMP.,CLORMEZANONA + DIAZEPAM,
15605,SEDORAN 100MG. CAJA 30 COMP. REC.,SERTRALINA,
15609,SEDORAN 50MG. CAJA 30 COMP. REC.,SERTRALINA,
23865,SELENIUM 50 X60TAB.,SELENIO,SUPLEMENTOS MINERALES
15814,SELER UP 100 MG. 2 COMP,SILDENAFIL,
15818,SELER UP 100 MG. 6 COMP.,SILDENAFIL,
15823,SELER UP 50 MG. 10 COMP.,SILDENAFIL,
16865,SELER UP 50 MG. 6 COMP.,SILDENAFIL,
15603,SELGINA 5 MG. CAJA 30 COMP.,SELEGILINA,
14932,SENEXON SR 150MG CAJA 30 COMP. REC.,VENLAFAXINA,
14936,SENEXON SR 37.5 MG CAJA 30 COMP. REC,VENLAFAXINA,
23490,SENIORS DAILY ONE X60CAP.,ANTIOXIDANTES / MINERALES / VITAMINAS ADULTO MAYOR,VITAMINAS
14939,SENTIDOL 75 MG. CAJA 30 COMP.,VENLAFAXINA,
14940,SENTIDOL 75MG LIB.PROLONGADA C.30COMP.RE,VENLAFAXINA,
15165,"SENTIS 18,75MG. CAJA 30CAP",FENTERMINA,
15002,SEPTRIN FORTE CAJA 14 COMP.,SULFAMETOXAZOL + TRIMETOPRIMA,
15323,SERENATA 20 CAJA 28 COMP.REC.,CLORMADINONA + ETINILESTRADIOL,
13423,SERENATA 20 X28COM.REC,CLORMADINONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
14893,SEREPRID 100 MG. CAJA 30 COMP.,TIAPRIDA,
14892,SEREPRID GOTAS 100 MG/ML.FCO.30 ML,TIAPRIDA,
14836,SERETIDE 125/25MCG.SUSP.AER.CONTA.120DOS,FLUTICASONA + SALMETEROL,
14841,SERETIDE 250/25MCG.SUSP.AER.CONTA.120DOS,FLUTICASONA + SALMETEROL,
14843,SERETIDE 50/25 MCG.SUSP.AER.CONTA.120DOS,FLUTICASONA + SALMETEROL,
14832,SERETIDE DISKUS 50/100 PLV. INH. 60DO,FLUTICASONA + SALMETEROL,
14842,SERETIDE DISKUS 50/250 PLV. INH. 60DO,FLUTICASONA + SALMETEROL,
14844,SERETIDE DISKUS 50/500 PLV. INH. 60DO,FLUTICASONA + SALMETEROL,
14226,SERETIDE LF 125/25 CD X120DS.,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14390,SERETIDE LF 250/25 CD X120DS.,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
15538,SERETRAN 20MG. CAJA 30 COMP.REC.,PAROXETINA,
16736,SEREVENT 25 MCG. INH. BUC. 120 DOSIS.,SALMETEROL,
13389,SERONEX (B) 100MG X30COM.REC.,SERTRALINA,PSICOANALEPTICOS
13509,SERONEX (B) 50MG X30COM.REC.,SERTRALINA,PSICOANALEPTICOS
16254,SEROPHENE 50 MG. CAJA 10 COMP,CLOMIFENO,
13706,SEROQUEL (R) 100MG X30COM.,QUETIAPINA,PSICOLEPTICOS
13781,SEROQUEL (R) 200MG X30COM.,QUETIAPINA,PSICOLEPTICOS
14110,SEROQUEL (R) 25MG X30COM.,QUETIAPINA,PSICOLEPTICOS
14418,SEROQUEL (R) 300MG X30COM.,QUETIAPINA,PSICOLEPTICOS
16823,SEROQUEL 100 MG.CAJA 30 COMP.REC,QUETIAPINA,
15575,SEROQUEL 200 MG. CAJA 30 COMP.REC.,QUETIAPINA,
16826,SEROQUEL 25 MG. CAJA 30 COMP.REC.,QUETIAPINA,
15584,SEROQUEL 300 MG. CAJA 30 COMP. REC.,QUETIAPINA,
14396,SEROQUEL XR (R) 200MG X30COM.PROL,QUETIAPINA,PSICOLEPTICOS
14419,SEROQUEL XR (R) 300MG X30COM.PROL,QUETIAPINA,PSICOLEPTICOS
14415,SEROQUEL XR (R) 400MG X30COM.PROL.,QUETIAPINA,PSICOLEPTICOS
13789,SEROQUEL XR (R) 50MG X30COM.PROL.,QUETIAPINA,PSICOLEPTICOS
13787,SEROQUEL XR 150MG X30COM.PROL.,QUETIAPINA,PSICOLEPTICOS
16331,SEROQUEL XR 150MG. 30 COMP. REC.L.P.,QUETIAPINA,
15574,SEROQUEL XR 200MG. CAJA 30 COMP.LP,QUETIAPINA,
15583,SEROQUEL XR 300MG. CAJA 30 COMP.LP,QUETIAPINA,
16332,SEROQUEL XR 400 MG 30 COMP. REC. L.P,QUETIAPINA,
16333,SEROQUEL XR 50MG. CAJA 30 COMP.REC.LP,QUETIAPINA,
13390,SERTAC (B) 100MG X30COM.REC.,SERTRALINA,PSICOANALEPTICOS
13495,SERTAC (B) 50MG X30COM.REC.,SERTRALINA,PSICOANALEPTICOS
15610,SERTAC 50MG. CAJA 30 COMP. REC.,SERTRALINA,
13631,SERTRALINA (B) 100MG X30COM.,SERTRALINA,PSICOANALEPTICOS
13270,SERTRALINA (B) 50MG X30COM.,SERTRALINA,PSICOANALEPTICOS
15604,SERTRALINA 100MG. CAJA 30 COMP.,SERTRALINA,
17024,SERTRALINA 50 MG. 30 COMP. (B) (OPK),SERTRALINA,ANTIDEPRESIVO
15611,SERTRALINA 50 MG. CAJA 30 COMP. REC.,SERTRALINA,
23803,SET REGALO AROMATERAPIA GRANULAR LAVANDA,,DEPORTE
23522,SHAKER NEGRO,0,AUTOLIQUIDABLES
15629,SIBILLA  CAJA 21 COMP. REC.,DIENOGEST + ETINILESTRADIOL,
14215,SIBILLA (B) X21COM.REC.,DIENOGEST / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
16072,SICADOL FORTE 500 MG.CAJA 20 COMP,MEFENAMICO ACIDO,
16071,SICADOL FORTE 500MG. CAJA 10 COMP.,MEFENAMICO ACIDO,
13558,SIFROL (R) 0.25MG X30COM.,PRAMIPEXOL,ANTIPARKINSONIANOS
13697,SIFROL (R) 1MG X30COM.,PRAMIPEXOL,ANTIPARKINSONIANOS
15543,SIFROL 0.25 MG. CAJA 30 COMP.,PRAMIPEXOL,
15548,SIFROL 1 MG. CAJA 30 COMP.,PRAMIPEXOL,
13689,SIFROL ER (R) 0.375MG X30COM.PROL.,PRAMIPEXOL,ANTIPARKINSONIANOS
13677,SIFROL ER (R) 0.75MG X30COM.PROL.,PRAMIPEXOL,ANTIPARKINSONIANOS
13688,SIFROL ER (R) 1.5MG X30COM.PROL.,PRAMIPEXOL,ANTIPARKINSONIANOS
16327,"SIFROL ER 0,375 MG CAJA 30 COMP LIB PRO.",PRAMIPEXOL,
16328,"SIFROL ER 0,75 MG CAJA 30 COMP LIB PRO.",PRAMIPEXOL,
16329,"SIFROL ER 1,5 MG CAJA 30 COMP LIB. PROL.",PRAMIPEXOL,
14248,SIMBRINZA SOF.X5ML,BRIMONIDINA / BRINZOLAMIDA,OFTALMOLOGICOS
16888,SIMBRINZA SUSPENSION OFTALMICO 5ML.,BRIMONIDINA + BRINZOLAMIDA,
13778,SIMPERTEN (B) 50MG X30COM.,LOSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14639,SIMPERTEN 50 MG X 30 COMP.,LOSARTAN,
14589,SIMPERTEN D 100 MG CAJA 30 COMP.,HIDROCLOROTIAZIDA + LOSARTAN,
13672,SIMPERTEN D 50/12.5 X30COM.REC.,HIDROCLOROTIAZIDA / LOSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14597,SIMPERTEN-D CAJA 30 COMP. AL-AL,HIDROCLOROTIAZIDA + LOSARTAN,
14871,SINASMAL 100MCG.DOSIS AEROSOL SF 10ML.,SALBUTAMOL,
13571,SINASMAL SF 100MCG INH.X200DS.,SALBUTAMOL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13674,SINCRIS (B) 10MG X30COM.REC.,OLANZAPINA,PSICOLEPTICOS
15529,SINCRIS 5 MG. CAJA 30 COMP. REC,OLANZAPINA,
13190,SINGULAIR (R) 10MG X30COM.,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13193,SINGULAIR (R) 4MG X30COM.,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13196,SINGULAIR (R) 5MG X30COM.,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13194,SINGULAIR (R) PED.4MG X30SOB.,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14851,SINGULAIR 10 MG CAJA 30COMP.,MONTELUKAST,
16445,SINGULAIR 4MG. CAJA 30COMP.,MONTELUKAST,
14860,SINGULAIR 5 MG. CAJA 30 COMP.,MONTELUKAST,
16303,SINOGAN 25 MG. CAJA 20 COMP. REC.,LEVOMEPROMAZINA,
15232,SINPASMON GTS. FCO. 15 ML.,FENOBARBITAL + PIPENZOLATO,
15966,SIPIRAC A.P.100 MG. CAJA 10 CAP.LIB.PROL,DICLOFENACO,
13650,SIRDALUD 2MG X12COM.,TIZANIDINA,RELAJANTES MUSCULARES
23371,SMART SCALE PESA INTELIGENTE,,BIENESTAR
16282,SOCIAN 50 MG. CAJA 20 COMP.,AMISULPRIDA,
23413,SOLBIOT INMUNO PROBITICO ADULTO X30CAP.,0,SUPLEMENTOS MINERALES
16225,SOLU-MEDROL 1 GR. CAJA 1 VIAL.,METILPREDNISOLONA,
16226,SOLU-MEDROL 125 MG. CAJA 1 VIAL,METILPREDNISOLONA,
16231,SOLU-MEDROL 500 MG. CAJA 1 VIAL,METILPREDNISOLONA,
16524,SOLVOBIL 250 MG. CAJA 100 COMP.,URSODESOXICOLICO ACIDO,
16820,SOMATULINE AUTOGEL 120MG. JER. PRELLENAD,LANREOATIDA,
16213,SOMATULINE AUTOGEL 90MG. JER. PRELLENADA,LANREOATIDA,
15381,SOMAZINA 1000MG. CAJA 10 SOBRES,CITICOLINA,
14947,SOMNIL 10 MG. CAJA 30 COMP.REC.,ZOLPIDEM,
14949,SOMNIPAX 10 MG CAJA 30COMP.,ZOLPIDEM,
14951,SOMNO 5 MG. CAJA 30 COMP.REC.,ZOLPIDEM,
14203,SOMNO XR 12.5MG X30COM.REC.,ZOLPIDEM,PSICOLEPTICOS
